Section_code,Division_code,Group_code,Class_code,Item_code,,,,,,Section_name,Division_name,Group_name,Class_name,Item_name
SECTION C,13,139,1391,13910,1,1,1,,,MANUFACTURING,MANUFACTURE OF TEXTILES,MANUFACTURE OF OTHER TEXTILES,Manufacture of Knitted and Crocheted Fabrics,Manufacture of knitted and crocheted fabrics and laces
SECTION C,13,139,1392,13921,1,1,1,,,MANUFACTURING,MANUFACTURE OF TEXTILES,MANUFACTURE OF OTHER TEXTILES,Manufacture of Made-Up Textile Articles except Apparel,"Manufacture of curtains, pillow cases, bed sheets and bed spreads"
SECTION C,13,139,1392,13922,1,1,1,,,MANUFACTURING,MANUFACTURE OF TEXTILES,MANUFACTURE OF OTHER TEXTILES,Manufacture of Made-Up Textile Articles except Apparel,"Manufacture of other made-up house furnishings (e.g. napkins, table cloths)"
SECTION C,13,139,1392,13929,1,1,1,,,MANUFACTURING,MANUFACTURE OF TEXTILES,MANUFACTURE OF OTHER TEXTILES,Manufacture of Made-Up Textile Articles except Apparel,"Manufacture of made-up textile articles except apparel n.e.c. (e.g. scrolls, flags and sails, banners, canvas products, cushions, pillows)"
SECTION C,13,139,1393,13930,1,1,1,,,MANUFACTURING,MANUFACTURE OF TEXTILES,MANUFACTURE OF OTHER TEXTILES,Manufacture of Carpets and Rugs,Manufacture of carpets and rugs
SECTION C,13,139,1394,13940,1,1,1,,,MANUFACTURING,MANUFACTURE OF TEXTILES,MANUFACTURE OF OTHER TEXTILES,"Manufacture of Cordage, Rope, Twine and Netting","Manufacture of cordage, rope, twine and netting"
SECTION C,13,139,1399,13990,1,1,1,,,MANUFACTURING,MANUFACTURE OF TEXTILES,MANUFACTURE OF OTHER TEXTILES,Manufacture of Other Textiles n.e.c.,Manufacture of other textiles n.e.c. (e.g. upholstery filling)
SECTION C,14,141,1410,14101,1,1,1,,,MANUFACTURING,MANUFACTURE OF WEARING APPAREL; MANUFACTURE OF ARTICLES OF FUR; MANUFACTURE OF KNITTED AND CROCHETED APPAREL,MANUFACTURE OF WEARING APPAREL,Manufacture of Wearing Apparel except Fur Apparel,Manufacture of outer garments
SECTION C,14,141,1410,14102,1,1,1,,,MANUFACTURING,MANUFACTURE OF WEARING APPAREL; MANUFACTURE OF ARTICLES OF FUR; MANUFACTURE OF KNITTED AND CROCHETED APPAREL,MANUFACTURE OF WEARING APPAREL,Manufacture of Wearing Apparel except Fur Apparel,Manufacture of brassieres and other undergarments
SECTION C,14,141,1410,14103,1,1,1,,,MANUFACTURING,MANUFACTURE OF WEARING APPAREL; MANUFACTURE OF ARTICLES OF FUR; MANUFACTURE OF KNITTED AND CROCHETED APPAREL,MANUFACTURE OF WEARING APPAREL,Manufacture of Wearing Apparel except Fur Apparel,Tailoring and dressmaking (to individual order)
SECTION C,14,141,1410,14109,1,1,1,,,MANUFACTURING,MANUFACTURE OF WEARING APPAREL; MANUFACTURE OF ARTICLES OF FUR; MANUFACTURE OF KNITTED AND CROCHETED APPAREL,MANUFACTURE OF WEARING APPAREL,Manufacture of Wearing Apparel except Fur Apparel,"Manufacture of wearing apparel except fur apparel n.e.c. (e.g. songkoks, caps, gloves and mittens, garters, handkerchiefs, raincoats, shawls and hair nets)"
SECTION C,14,142,1420,14200,1,1,1,,,MANUFACTURING,MANUFACTURE OF WEARING APPAREL; MANUFACTURE OF ARTICLES OF FUR; MANUFACTURE OF KNITTED AND CROCHETED APPAREL,MANUFACTURE OF ARTICLES OF FUR,Manufacture of Articles of Fur,"Manufacture of fur apparel and articles of fur (e.g. fur rugs, mats and cushions)"
SECTION C,14,143,1430,14301,1,1,1,,,MANUFACTURING,MANUFACTURE OF WEARING APPAREL; MANUFACTURE OF ARTICLES OF FUR; MANUFACTURE OF KNITTED AND CROCHETED APPAREL,MANUFACTURE OF KNITTED AND CROCHETED APPAREL,Manufacture of Knitted and Crocheted Apparel,"Manufacture of socks, stockings and other hosiery"
SECTION C,14,143,1430,14302,1,1,1,,,MANUFACTURING,MANUFACTURE OF WEARING APPAREL; MANUFACTURE OF ARTICLES OF FUR; MANUFACTURE OF KNITTED AND CROCHETED APPAREL,MANUFACTURE OF KNITTED AND CROCHETED APPAREL,Manufacture of Knitted and Crocheted Apparel,"Manufacture of briefs, singlets and other knitted or crocheted wear (e.g. pullovers, cardigans)"
SECTION C,14,143,1430,14309,1,1,1,,,MANUFACTURING,MANUFACTURE OF WEARING APPAREL; MANUFACTURE OF ARTICLES OF FUR; MANUFACTURE OF KNITTED AND CROCHETED APPAREL,MANUFACTURE OF KNITTED AND CROCHETED APPAREL,Manufacture of Knitted and Crocheted Apparel,Manufacture of knitted and crocheted apparel n.e.c.
SECTION C,15,151,1511,15110,1,1,1,,,MANUFACTURING,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING OF FUR; MANUFACTURE OF FOOTWEAR,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING,Tanning and Dressing of Leather; Dressing and Dyeing of Fur,Tanning and dressing of leather; dressing and dyeing of fur
SECTION C,15,151,1512,15121,1,1,1,,,MANUFACTURING,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING OF FUR; MANUFACTURE OF FOOTWEAR,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING,"Manufacture of Luggage, Handbags and the Like; Saddlery and Harness","Manufacture of luggage, bags, brief cases and the like"
SECTION C,15,151,1512,15122,1,1,1,,,MANUFACTURING,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING OF FUR; MANUFACTURE OF FOOTWEAR,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING,"Manufacture of Luggage, Handbags and the Like; Saddlery and Harness",Manufacture of handbags
SECTION C,15,151,1512,15129,1,1,1,,,MANUFACTURING,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING OF FUR; MANUFACTURE OF FOOTWEAR,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING,"Manufacture of Luggage, Handbags and the Like; Saddlery and Harness","Manufacture of saddlery, harness and articles of leather n.e.c. (e.g. coin purses, key cases)"
SECTION C,15,152,1520,15200,1,1,1,,,MANUFACTURING,TANNING AND DRESSING OF LEATHER; DRESSING AND DYEING OF FUR; MANUFACTURE OF FOOTWEAR,MANUFACTURE OF FOOTWEAR,Manufacture of Footwear,Manufacture of footwear
SECTION C,16,161,1610,16101,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS",SAWMILLING AND PLANING OF WOOD,Sawmilling and Planing of Wood,Sawmilling
SECTION C,16,161,1610,16102,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS",SAWMILLING AND PLANING OF WOOD,Sawmilling and Planing of Wood,Preservation of wood
SECTION C,16,161,1610,16109,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS",SAWMILLING AND PLANING OF WOOD,Sawmilling and Planing of Wood,Sawmilling and planing of wood n.e.c.
SECTION C,16,162,1621,16211,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS",Manufacture of Veneer Sheets and Wood-Based Panels,Manufacture of plywood and veneer sheets
SECTION C,16,162,1621,16219,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS",Manufacture of Veneer Sheets and Wood-Based Panels,"Manufacture of laminboard, particle board and other panels and boards n.e.c."
SECTION C,16,162,1622,16221,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS",Manufacture of Builders' Carpentry and Joinery,Manufacture of prefabricated wooden building structures (including parquet flooring)
SECTION C,16,162,1622,16222,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS",Manufacture of Builders' Carpentry and Joinery,Manufacture of moulded wooden products
SECTION C,16,162,1622,16229,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS",Manufacture of Builders' Carpentry and Joinery,Manufacture of builders' carpentry and joinery n.e.c.
SECTION C,16,162,1623,16230,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS",Manufacture of Wooden Containers,Manufacture of wooden containers
SECTION C,16,162,1629,16291,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS","Manufacture of Other Products of Wood and Articles of Cork, Straw and Plaiting Materials",Manufacture of coffins
SECTION C,16,162,1629,16292,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS","Manufacture of Other Products of Wood and Articles of Cork, Straw and Plaiting Materials",Manufacture of household and kitchen wooden ware except wooden footwear
SECTION C,16,162,1629,16293,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS","Manufacture of Other Products of Wood and Articles of Cork, Straw and Plaiting Materials",Manufacture of attap and attap products
SECTION C,16,162,1629,16294,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS","Manufacture of Other Products of Wood and Articles of Cork, Straw and Plaiting Materials",Rattan processing
SECTION C,16,162,1629,16299,1,1,1,,,MANUFACTURING,"MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CORK, EXCEPT FURNITURE; MANUFACTURE OF ARTICLES OF STRAW AND PLAITING MATERIALS","MANUFACTURE OF PRODUCTS OF WOOD, CORK, STRAW AND PLAITING MATERIALS","Manufacture of Other Products of Wood and Articles of Cork, Straw and Plaiting Materials","Manufacture of other products of wood and articles of cork, straw and plaiting materials n.e.c."
SECTION C,17,170,1701,17010,1,1,1,,,MANUFACTURING,MANUFACTURE OF PAPER AND PAPER PRODUCTS,MANUFACTURE OF PAPER AND PAPER PRODUCTS,"Manufacture of Pulp, Paper and Paperboard","Manufacture of pulp, paper and paperboard"
SECTION C,17,170,1702,17021,1,1,1,,,MANUFACTURING,MANUFACTURE OF PAPER AND PAPER PRODUCTS,MANUFACTURE OF PAPER AND PAPER PRODUCTS,Manufacture of Corrugated Paper and Paperboard and of Containers of Paper and Paperboard,Manufacture of corrugated paper and paperboard
SECTION C,17,170,1702,17022,1,1,1,,,MANUFACTURING,MANUFACTURE OF PAPER AND PAPER PRODUCTS,MANUFACTURE OF PAPER AND PAPER PRODUCTS,Manufacture of Corrugated Paper and Paperboard and of Containers of Paper and Paperboard,Manufacture of containers and boxes of paper and paperboard
SECTION C,17,170,1709,17091,1,1,1,,,MANUFACTURING,MANUFACTURE OF PAPER AND PAPER PRODUCTS,MANUFACTURE OF PAPER AND PAPER PRODUCTS,Manufacture of Other Articles of Paper and Paperboard,Manufacture of joss paper and other related ceremonial paper products (including effigies and other funeral paper goods and Chinese lanterns)
SECTION C,17,170,1709,17092,1,1,1,,,MANUFACTURING,MANUFACTURE OF PAPER AND PAPER PRODUCTS,MANUFACTURE OF PAPER AND PAPER PRODUCTS,Manufacture of Other Articles of Paper and Paperboard,"Manufacture of sanitary towels, toilet paper, paper towels, disposable diapers and related paper products"
SECTION C,17,170,1709,17093,1,1,1,,,MANUFACTURING,MANUFACTURE OF PAPER AND PAPER PRODUCTS,MANUFACTURE OF PAPER AND PAPER PRODUCTS,Manufacture of Other Articles of Paper and Paperboard,"Manufacture of paper cups, plates and utensils"
SECTION C,17,170,1709,17094,1,1,1,,,MANUFACTURING,MANUFACTURE OF PAPER AND PAPER PRODUCTS,MANUFACTURE OF PAPER AND PAPER PRODUCTS,Manufacture of Other Articles of Paper and Paperboard,"Manufacture of cards, envelopes and stationery, unprinted"
SECTION C,17,170,1709,17099,1,1,1,,,MANUFACTURING,MANUFACTURE OF PAPER AND PAPER PRODUCTS,MANUFACTURE OF PAPER AND PAPER PRODUCTS,Manufacture of Other Articles of Paper and Paperboard,"Manufacture of other articles of paper and paperboard n.e.c. (e.g. papier mache, wallpaper)"
SECTION C,18,181,1811,18111,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Printing,Printing of newspapers
SECTION C,18,181,1811,18112,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Printing,"Printing of periodicals, books and magazines"
SECTION C,18,181,1811,18113,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Printing,"Commercial printing (e.g. printing of brochures, cards, envelopes, labels and stationery)"
SECTION C,18,181,1811,18114,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Printing,Printing of continuous and fan-fold forms
SECTION C,18,181,1811,18115,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Printing,Silk screen printing (including metal printing)
SECTION C,18,181,1811,18119,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Printing,Printing n.e.c.
SECTION C,18,181,1812,18121,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Service Activities Related to Printing,Bookbinding (e.g. book packaging)
SECTION C,18,181,1812,18122,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Service Activities Related to Printing,Typesetting
SECTION C,18,181,1812,18123,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Service Activities Related to Printing,Colour separation
SECTION C,18,181,1812,18129,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,PRINTING AND SERVICE ACTIVITIES RELATED TO PRINTING,Service Activities Related to Printing,Service activities related to printing n.e.c. (including plate-making)
SECTION C,18,182,1820,18200,1,1,1,,,MANUFACTURING,PRINTING AND REPRODUCTION OF RECORDED MEDIA,REPRODUCTION OF RECORDED MEDIA,Reproduction of Recorded Media,"Reproduction of recorded media (including reproduction of phonograph records, recorded magnetic tapes, compact discs and non-customised software)"
SECTION C,19,191,1910,19100,1,1,1,,,MANUFACTURING,MANUFACTURE OF COKE AND REFINED PETROLEUM PRODUCTS,MANUFACTURE OF COKE OVEN PRODUCTS,Manufacture of Coke Oven Products,Manufacture of coke oven products
SECTION C,19,192,1920,19201,1,1,1,,,MANUFACTURING,MANUFACTURE OF COKE AND REFINED PETROLEUM PRODUCTS,MANUFACTURE OF REFINED PETROLEUM PRODUCTS,Manufacture of Refined Petroleum Products,Petroleum refineries
SECTION C,19,192,1920,19202,1,1,1,,,MANUFACTURING,MANUFACTURE OF COKE AND REFINED PETROLEUM PRODUCTS,MANUFACTURE OF REFINED PETROLEUM PRODUCTS,Manufacture of Refined Petroleum Products,Manufacture of petroleum lubricating oil
SECTION C,19,192,1920,19209,1,1,1,,,MANUFACTURING,MANUFACTURE OF COKE AND REFINED PETROLEUM PRODUCTS,MANUFACTURE OF REFINED PETROLEUM PRODUCTS,Manufacture of Refined Petroleum Products,Manufacture of refined petroleum products n.e.c.
SECTION C,20,201,2011,20111,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Basic Chemicals,Manufacture of industrial gases and dry ice
SECTION C,20,201,2011,20112,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Basic Chemicals,Manufacture of basic industrial acids and alkalis
SECTION C,20,201,2011,20113,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Basic Chemicals,Manufacture of basic chemicals except fertilisers and nitrogen
SECTION C,20,201,2011,20114,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Basic Chemicals,Manufacture of solvents
SECTION C,20,201,2011,20119,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Basic Chemicals,Manufacture of basic chemicals n.e.c.
SECTION C,20,201,2012,20120,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Fertilisers and Nitrogen Compounds,Manufacture of fertilisers and nitrogen compounds
SECTION C,20,201,2013,20131,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Petrochemicals; Plastic and Synthetic Rubber in Primary Forms,"Manufacture of petrochemical primary products (e.g. olefins, aromatics, basic building blocks)"
SECTION C,20,201,2013,20132,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Petrochemicals; Plastic and Synthetic Rubber in Primary Forms,"Manufacture of derivatives and intermediates produced from basic building blocks (e.g. acetyls, acrylics, oxochemicals, styrenirs, phenolics, ethylene oxide derivatives and polymers)"
SECTION C,20,201,2013,20133,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,"MANUFACTURE OF BASIC CHEMICALS, FERTILISERS AND NITROGEN COMPOUNDS, PLASTICS AND SYNTHETIC RUBBER IN PRIMARY FORMS",Manufacture of Petrochemicals; Plastic and Synthetic Rubber in Primary Forms,Manufacture of synthetic rubber
SECTION C,20,202,2021,20210,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,Manufacture of Pesticides and Other Agro-Chemical Products,"Manufacture of pesticides and other agro-chemical products (including insecticides, herbicides and disinfectants)"
SECTION C,20,202,2022,20221,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,"Manufacture of Paints, Varnishes and Similar Coatings, Printing Ink and Mastics",Manufacture of paints
SECTION C,20,202,2022,20222,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,"Manufacture of Paints, Varnishes and Similar Coatings, Printing Ink and Mastics",Manufacture of varnishes and lacquers (including enamels)
SECTION C,20,202,2022,20229,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,"Manufacture of Paints, Varnishes and Similar Coatings, Printing Ink and Mastics","Manufacture of paints, varnishes and similar coatings and mastics n.e.c."
SECTION C,20,202,2023,20231,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,"Manufacture of Soap and Detergents, Cleaning and Polishing Preparations, Perfumes and Toilet Preparations","Manufacture of soap, detergents, washing and other cleaning preparations"
SECTION C,20,202,2023,20232,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,"Manufacture of Soap and Detergents, Cleaning and Polishing Preparations, Perfumes and Toilet Preparations",Manufacture of perfumes and fragrances
SECTION C,20,202,2023,20233,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,"Manufacture of Soap and Detergents, Cleaning and Polishing Preparations, Perfumes and Toilet Preparations",Manufacture of cosmetics and toiletries
SECTION C,20,202,2023,20234,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,"Manufacture of Soap and Detergents, Cleaning and Polishing Preparations, Perfumes and Toilet Preparations",Manufacture of waxes and polishes and deodorising preparations
SECTION C,20,202,2024,20241,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,Manufacture of Additives,"Manufacture of food chemicals and additives (e.g. flavours, preservatives and colourings)"
SECTION C,20,202,2024,20242,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,Manufacture of Additives,Manufacture of additives for mineral oil (e.g. lubricant and fuel additives)
SECTION C,20,202,2024,20249,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,Manufacture of Additives,Manufacture of additives n.e.c.
SECTION C,20,202,2029,20291,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,Manufacture of Other Chemical Products n.e.c.,Manufacture of epoxy moulding compounds and phenolic moulding compounds
SECTION C,20,202,2029,20292,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,Manufacture of Other Chemical Products n.e.c.,"Manufacture of ultrapure electronic chemicals, materials and laminates"
SECTION C,20,202,2029,20293,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,Manufacture of Other Chemical Products n.e.c.,"Manufacture of water treatment, waste treatment and oilfield chemicals"
SECTION C,20,202,2029,20294,1,1,1,,,MANUFACTURING,MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS,MANUFACTURE OF OTHER CHEMICAL PRODUCTS,Manufacture of Other Chemical Products n.e.c.,"Manufacture of inks, dyestuffs, pigments and carbon black"
